window_start_ms,window_end_ms,views,clicks,ctr,measured_latency_ms
1763619738346,1763619739346,471,567,1.2038216560509554,79.27865149388266
1763619739346,1763619740346,429,578,1.3473193473193472,74.17827836382455
1763619740346,1763619741346,518,552,1.0656370656370657,58.534587623097984
1763619741346,1763619742346,552,384,0.6956521739130435,69.33059122404495
1763619742346,1763619743346,416,452,1.0865384615384615,64.26006918441882
1763619743346,1763619744346,477,569,1.1928721174004193,69.50311776025885
1763619744346,1763619745346,550,531,0.9654545454545455,68.31309218290646
1763619745346,1763619746346,593,466,0.7858347386172007,55.55668942501648
1763619746346,1763619747346,438,552,1.2602739726027397,84.8582980675643
1763619747346,1763619748346,448,386,0.8616071428571429,72.08428650286201
1763619748346,1763619749346,464,382,0.8232758620689655,76.5274083784103
1763619749346,1763619750346,488,391,0.8012295081967213,65.84358177057537
1763619750346,1763619751346,573,544,0.9493891797556719,58.06268932527151
1763619751346,1763619752346,496,458,0.9233870967741935,71.40951821968464
1763619752346,1763619753346,415,391,0.9421686746987952,62.419201063426854
1763619753346,1763619754346,564,506,0.8971631205673759,65.42295487872504
1763619754346,1763619755346,596,512,0.8590604026845637,65.19952449475797
1763619755346,1763619756346,479,468,0.9770354906054279,70.92964195408918
1763619756346,1763619757346,467,496,1.0620985010706638,73.07072726886061
1763619757346,1763619758346,440,501,1.1386363636363637,68.50433982007293
1763619758346,1763619759346,418,463,1.1076555023923444,72.24319381094146
1763619759346,1763619760346,400,419,1.0475,58.860248454219324
1763619760346,1763619761346,575,421,0.7321739130434782,67.42829350375084
1763619761346,1763619762346,557,502,0.9012567324955116,68.65827901056451
1763619762346,1763619763346,408,523,1.2818627450980393,67.74698535727426
1763619763346,1763619764346,476,499,1.0483193277310925,66.34703745012266
1763619764346,1763619765346,409,459,1.1222493887530562,83.72753919905588
1763619765346,1763619766346,573,434,0.7574171029668412,62.47487518910702
1763619766346,1763619767346,491,496,1.010183299389002,77.8822772008934
1763619767346,1763619768346,439,540,1.2300683371298406,70.9562045190805
1763619768346,1763619769346,453,482,1.0640176600441502,62.49745402224647
1763619769346,1763619770346,485,396,0.8164948453608247,60.237562640822894
1763619770346,1763619771346,585,565,0.9658119658119658,73.83224653448514
1763619771346,1763619772346,432,527,1.2199074074074074,69.573608935855
1763619772346,1763619773346,537,557,1.037243947858473,58.459204208598344
1763619773346,1763619774346,432,386,0.8935185185185185,76.25375245986947
1763619774346,1763619775346,413,394,0.9539951573849879,63.18518520153097
1763619775346,1763619776346,581,529,0.9104991394148021,70.6308478253278
1763619776346,1763619777346,593,471,0.7942664418212478,79.0221133102471
1763619777346,1763619778346,486,579,1.191358024691358,63.951081380805974
1763619778346,1763619779346,488,392,0.8032786885245902,64.28626179055864
1763619779346,1763619780346,412,405,0.9830097087378641,64.14693490162276
1763619780346,1763619781346,452,401,0.8871681415929203,76.91190675631131
1763619781346,1763619782346,558,424,0.7598566308243727,76.7895420477133
1763619782346,1763619783346,454,550,1.2114537444933922,73.23005481589126
1763619783346,1763619784346,483,502,1.0393374741200827,62.17093959939791
1763619784346,1763619785346,489,417,0.852760736196319,78.92358819721292
1763619785346,1763619786346,528,415,0.7859848484848485,74.47641135924292
1763619786346,1763619787346,590,415,0.7033898305084746,81.70237435929806
1763619787346,1763619788346,506,556,1.098814229249012,80.170265760078
1763619788346,1763619789346,533,539,1.0112570356472796,76.8299577641577
1763619789346,1763619790346,481,525,1.0914760914760915,74.02776904031961
1763619790346,1763619791346,429,421,0.9813519813519813,81.09932411656152
1763619791346,1763619792346,484,461,0.9524793388429752,71.78660248054317
1763619792346,1763619793346,519,484,0.9325626204238922,65.528465036131
1763619793346,1763619794346,466,404,0.8669527896995708,90.43849461050452
1763619794346,1763619795346,502,486,0.9681274900398407,57.31372449263876
1763619795346,1763619796346,401,382,0.9526184538653366,80.07847620015161
1763619796346,1763619797346,428,499,1.1658878504672898,59.85823486765619
1763619797346,1763619798346,408,407,0.9975490196078431,55.18631528825678
1763619798346,1763619799346,527,417,0.7912713472485768,80.65083393565904
1763619799346,1763619800346,427,545,1.2763466042154568,76.48077860860349
1763619800346,1763619801346,595,495,0.8319327731092437,85.58005484478939
1763619801346,1763619802346,514,511,0.9941634241245136,64.11471778128384
1763619802346,1763619803346,565,430,0.7610619469026548,83.42135112074826
1763619803346,1763619804346,553,385,0.6962025316455697,66.05322867526758
1763619804346,1763619805346,486,423,0.8703703703703703,70.27277661191675
1763619805346,1763619806346,405,380,0.9382716049382716,60.65643040831114
1763619806346,1763619807346,412,413,1.0024271844660195,74.34072189313754
1763619807346,1763619808346,513,449,0.8752436647173489,61.90803476502407
1763619808346,1763619809346,431,460,1.0672853828306264,58.26345631695339
1763619809346,1763619810346,438,498,1.1369863013698631,73.71189673721277
1763619810346,1763619811346,425,533,1.2541176470588236,72.67721614978261
1763619811346,1763619812346,511,448,0.8767123287671232,73.62771971528996
1763619812346,1763619813346,556,553,0.9946043165467626,86.44017434960841
1763619813346,1763619814346,521,401,0.7696737044145874,77.93338868401246
1763619814346,1763619815346,439,548,1.2482915717539864,57.565869293796894
1763619815346,1763619816346,494,482,0.9757085020242915,68.47991880668506
1763619816346,1763619817346,517,433,0.8375241779497099,69.86682895055495
1763619817346,1763619818346,429,539,1.2564102564102564,71.82532306825333
1763619818346,1763619819346,504,446,0.8849206349206349,63.6345967402701
1763619819346,1763619820346,574,479,0.8344947735191638,71.15409627302896
1763619820346,1763619821346,494,499,1.0101214574898785,66.32881021570697
1763619821346,1763619822346,533,551,1.0337711069418387,79.8879432838804
1763619822346,1763619823346,539,475,0.8812615955473099,76.54199131817893
1763619823346,1763619824346,536,540,1.007462686567164,74.20940708409212
1763619824346,1763619825346,449,472,1.0512249443207127,59.774107207339384
1763619825346,1763619826346,528,577,1.0928030303030303,67.29672376977005
1763619826346,1763619827346,556,474,0.8525179856115108,65.12016748417426
1763619827346,1763619828346,549,524,0.9544626593806922,69.91748444470558
1763619828346,1763619829346,522,548,1.049808429118774,62.04901782238254
1763619829346,1763619830346,437,555,1.2700228832951945,59.964178017119295
1763619830346,1763619831346,440,514,1.1681818181818182,71.04434899603851
1763619831346,1763619832346,453,392,0.8653421633554084,63.7862831245766
1763619832346,1763619833346,475,509,1.071578947368421,71.4400729661451
1763619833346,1763619834346,527,574,1.0891840607210626,66.68402011434652
1763619834346,1763619835346,450,426,0.9466666666666667,67.54424511002934
1763619835346,1763619836346,493,383,0.7768762677484787,56.55142038765896
1763619836346,1763619837346,521,449,0.8618042226487524,77.63989717425261
1763619837346,1763619838346,595,380,0.6386554621848739,73.2526829739952
1763619838346,1763619839346,597,397,0.6649916247906198,63.58139423757012
1763619839346,1763619840346,576,579,1.0052083333333333,67.11143105638365
1763619840346,1763619841346,457,544,1.1903719912472648,68.98186576864883
1763619841346,1763619842346,528,480,0.9090909090909091,69.22552522707066
1763619842346,1763619843346,432,477,1.1041666666666667,76.11248703551325
1763619843346,1763619844346,567,457,0.8059964726631393,73.17444275488789
1763619844346,1763619845346,496,487,0.9818548387096774,72.44397307058045
1763619845346,1763619846346,435,500,1.1494252873563218,69.0056776775311
1763619846346,1763619847346,445,573,1.2876404494382023,68.9892346688373
1763619847346,1763619848346,541,438,0.8096118299445472,78.57510648373496
1763619848346,1763619849346,590,459,0.7779661016949152,72.34062971202292
1763619849346,1763619850346,456,436,0.956140350877193,56.05872086214683
1763619850346,1763619851346,496,468,0.9435483870967742,71.78494659004942
1763619851346,1763619852346,479,495,1.033402922755741,70.74798893618298
1763619852346,1763619853346,513,424,0.8265107212475633,76.46903817945149
1763619853346,1763619854346,515,465,0.9029126213592233,51.267013771149024
1763619854346,1763619855346,540,528,0.9777777777777777,71.02625720126598
1763619855346,1763619856346,426,490,1.1502347417840375,63.44325859351848
1763619856346,1763619857346,549,402,0.73224043715847,61.95446092488491
1763619857346,1763619858346,506,435,0.8596837944664032,78.44617746744045
1763619858346,1763619859346,489,517,1.0572597137014315,74.84876883408296
1763619859346,1763619860346,548,524,0.9562043795620438,65.10177313673744
1763619860346,1763619861346,454,423,0.9317180616740088,74.73379373416863
1763619861346,1763619862346,432,538,1.2453703703703705,67.6419694594321
1763619862346,1763619863346,407,473,1.162162162162162,80.11390220410472
1763619863346,1763619864346,472,527,1.1165254237288136,59.88273870321909
1763619864346,1763619865346,579,440,0.7599309153713298,59.22067599280028
1763619865346,1763619866346,543,415,0.7642725598526704,74.07860535711932
1763619866346,1763619867346,517,441,0.8529980657640233,73.23903094550283
1763619867346,1763619868346,488,391,0.8012295081967213,67.19225015106198
1763619868346,1763619869346,564,557,0.9875886524822695,62.28902003687178
1763619869346,1763619870346,549,566,1.0309653916211294,63.99201880564491
1763619870346,1763619871346,407,412,1.0122850122850122,69.08979475555456
1763619871346,1763619872346,401,568,1.4164588528678304,65.5760954684123
1763619872346,1763619873346,574,485,0.8449477351916377,78.15428849829104
1763619873346,1763619874346,491,452,0.9205702647657841,77.46887791569768
1763619874346,1763619875346,444,520,1.1711711711711712,64.08204033106092
1763619875346,1763619876346,571,386,0.6760070052539404,64.03457605407516
1763619876346,1763619877346,499,396,0.7935871743486974,75.77172771699131
1763619877346,1763619878346,579,497,0.8583765112262521,81.3067086697877
1763619878346,1763619879346,444,431,0.9707207207207207,73.09694470972131
