window_start_ms,window_end_ms,views,clicks,ctr,measured_latency_ms
1763619656346,1763619657346,484,421,0.8698347107438017,51.77510312481599
1763619657346,1763619658346,506,406,0.8023715415019763,43.07957447705677
1763619658346,1763619659346,411,406,0.9878345498783455,57.14208265679987
1763619659346,1763619660346,564,435,0.7712765957446809,43.22106247804844
1763619660346,1763619661346,492,506,1.0284552845528456,48.74536540644675
1763619661346,1763619662346,569,517,0.9086115992970123,45.14629166231227
1763619662346,1763619663346,497,394,0.7927565392354124,44.823668954106616
1763619663346,1763619664346,546,512,0.9377289377289377,41.12771608208688
1763619664346,1763619665346,401,556,1.3865336658354115,44.62353444972549
1763619665346,1763619666346,511,424,0.8297455968688845,49.13440531347614
1763619666346,1763619667346,401,537,1.339152119700748,48.06349897393205
1763619667346,1763619668346,476,444,0.9327731092436975,47.01628803940021
1763619668346,1763619669346,445,574,1.2898876404494382,44.27454901704804
1763619669346,1763619670346,503,541,1.0755467196819086,49.958195770157175
1763619670346,1763619671346,524,440,0.8396946564885496,44.46838502195879
1763619671346,1763619672346,405,484,1.1950617283950618,47.60512278077753
1763619672346,1763619673346,502,390,0.7768924302788844,42.80903644902845
1763619673346,1763619674346,433,534,1.233256351039261,55.41245188027703
1763619674346,1763619675346,443,439,0.9909706546275395,44.602670139025605
1763619675346,1763619676346,449,490,1.0913140311804008,40.46152364719112
1763619676346,1763619677346,459,522,1.1372549019607843,39.37649062920497
1763619677346,1763619678346,425,394,0.9270588235294117,39.41271908638613
1763619678346,1763619679346,577,462,0.8006932409012132,43.882231137369914
1763619679346,1763619680346,526,555,1.0551330798479088,36.4620494307371
1763619680346,1763619681346,405,432,1.0666666666666667,43.667924583104515
1763619681346,1763619682346,540,390,0.7222222222222222,53.46597152450434
1763619682346,1763619683346,520,431,0.8288461538461539,42.26026900693745
1763619683346,1763619684346,527,517,0.9810246679316889,49.76686584100107
1763619684346,1763619685346,479,510,1.0647181628392484,47.57317498596319
1763619685346,1763619686346,596,423,0.709731543624161,46.93902421120518
1763619686346,1763619687346,452,505,1.1172566371681416,43.40423353484858
1763619687346,1763619688346,448,426,0.9508928571428571,41.98382990586178
1763619688346,1763619689346,431,510,1.1832946635730859,51.76381140945615
1763619689346,1763619690346,455,396,0.8703296703296703,43.55058251198803
1763619690346,1763619691346,400,440,1.1,48.20475661049933
1763619691346,1763619692346,551,545,0.9891107078039928,46.879528952805074
1763619692346,1763619693346,542,541,0.9981549815498155,45.278290449090356
1763619693346,1763619694346,420,383,0.9119047619047619,47.38835037751528
1763619694346,1763619695346,487,522,1.0718685831622177,39.88446928803714
1763619695346,1763619696346,423,579,1.3687943262411348,46.72024807071233
1763619696346,1763619697346,551,428,0.7767695099818511,46.40660626524507
1763619697346,1763619698346,529,383,0.724007561436673,50.66648140140051
1763619698346,1763619699346,497,408,0.8209255533199196,41.42808216359716
1763619699346,1763619700346,561,524,0.9340463458110517,42.056266315836716
1763619700346,1763619701346,489,420,0.8588957055214724,36.22909434527056
1763619701346,1763619702346,547,534,0.9762340036563071,48.54628733209086
1763619702346,1763619703346,563,527,0.9360568383658969,47.33203862979889
1763619703346,1763619704346,413,536,1.297820823244552,35.57828156808685
1763619704346,1763619705346,476,507,1.065126050420168,34.866106766289036
1763619705346,1763619706346,590,550,0.9322033898305084,47.05477497081909
1763619706346,1763619707346,474,429,0.9050632911392406,39.1492128589709
1763619707346,1763619708346,533,543,1.0187617260787993,40.34546473580966
1763619708346,1763619709346,471,551,1.1698513800424628,41.51543340194711
1763619709346,1763619710346,569,534,0.9384885764499121,44.32055362031263
1763619710346,1763619711346,516,536,1.0387596899224807,46.20818472511155
1763619711346,1763619712346,465,556,1.1956989247311829,47.39767915020634
1763619712346,1763619713346,478,531,1.110878661087866,39.8927115086973
1763619713346,1763619714346,522,523,1.0019157088122606,48.919390945203794
1763619714346,1763619715346,484,390,0.8057851239669421,48.03306897406051
1763619715346,1763619716346,555,578,1.0414414414414415,44.18716368628916
1763619716346,1763619717346,418,471,1.1267942583732058,42.63500336697765
1763619717346,1763619718346,516,456,0.8837209302325582,43.390187862927576
1763619718346,1763619719346,525,568,1.081904761904762,44.65694517395047
1763619719346,1763619720346,531,543,1.0225988700564972,43.39573802138511
1763619720346,1763619721346,488,537,1.1004098360655739,42.32135055671073
1763619721346,1763619722346,491,515,1.0488798370672099,40.758037626311875
1763619722346,1763619723346,510,465,0.9117647058823529,42.5322829050662
1763619723346,1763619724346,560,532,0.95,41.25296604590853
1763619724346,1763619725346,526,546,1.038022813688213,44.463395134067376
1763619725346,1763619726346,594,438,0.7373737373737373,50.01082812355798
1763619726346,1763619727346,532,383,0.7199248120300752,42.45569403860641
1763619727346,1763619728346,446,549,1.2309417040358743,50.02398809119226
1763619728346,1763619729346,512,561,1.095703125,41.082955900063595
1763619729346,1763619730346,541,499,0.922365988909427,48.53769018598757
1763619730346,1763619731346,530,449,0.8471698113207548,37.54668548667236
1763619731346,1763619732346,471,526,1.1167728237791932,42.81873958252785
1763619732346,1763619733346,495,539,1.0888888888888888,48.956279318827505
1763619733346,1763619734346,509,558,1.0962671905697445,37.065384922958295
1763619734346,1763619735346,557,391,0.7019748653500898,43.977281170322975
1763619735346,1763619736346,423,492,1.1631205673758864,42.72708771267431
1763619736346,1763619737346,501,433,0.8642714570858283,45.350793998412286
1763619737346,1763619738346,583,473,0.8113207547169812,34.77320662039954
1763619738346,1763619739346,493,546,1.1075050709939147,40.13235565955009
1763619739346,1763619740346,418,471,1.1267942583732058,41.55303124477379
1763619740346,1763619741346,418,512,1.2248803827751196,41.103113818961724
1763619741346,1763619742346,482,528,1.095435684647303,53.218192344217485
1763619742346,1763619743346,488,542,1.110655737704918,47.26602048815033
1763619743346,1763619744346,400,560,1.4,47.281859963878276
1763619744346,1763619745346,440,403,0.9159090909090909,45.68958104803382
1763619745346,1763619746346,563,574,1.019538188277087,52.34990690155521
1763619746346,1763619747346,440,561,1.275,39.270827553946035
1763619747346,1763619748346,494,436,0.8825910931174089,51.01779096364488
1763619748346,1763619749346,444,571,1.2860360360360361,41.061268976876946
1763619749346,1763619750346,488,494,1.0122950819672132,49.351431722532254
1763619750346,1763619751346,401,438,1.0922693266832917,40.47776792406971
1763619751346,1763619752346,475,425,0.8947368421052632,50.343557293745725
1763619752346,1763619753346,583,570,0.9777015437392796,36.55624889289629
1763619753346,1763619754346,546,488,0.8937728937728938,48.43694615261091
1763619754346,1763619755346,555,535,0.963963963963964,42.64340773035896
1763619755346,1763619756346,579,557,0.9620034542314335,51.668707123450965
1763619756346,1763619757346,481,414,0.8607068607068608,41.23688700837367
1763619757346,1763619758346,462,566,1.225108225108225,37.87040565918487
1763619758346,1763619759346,403,490,1.215880893300248,44.137424959290094
1763619759346,1763619760346,493,446,0.9046653144016227,48.20265466431537
1763619760346,1763619761346,438,414,0.9452054794520548,39.43144750123555
1763619761346,1763619762346,516,512,0.9922480620155039,52.444687656876326
1763619762346,1763619763346,552,392,0.7101449275362319,49.586289605115354
1763619763346,1763619764346,447,519,1.1610738255033557,50.659115115096895
1763619764346,1763619765346,418,394,0.9425837320574163,43.537909199064124
1763619765346,1763619766346,447,480,1.0738255033557047,50.075558452990236
1763619766346,1763619767346,587,511,0.8705281090289608,44.9919224160545
1763619767346,1763619768346,445,464,1.0426966292134832,45.01203686116501
1763619768346,1763619769346,483,519,1.0745341614906831,54.08477997275154
1763619769346,1763619770346,498,507,1.0180722891566265,38.49639074726126
1763619770346,1763619771346,463,412,0.8898488120950324,52.864771080148216
1763619771346,1763619772346,470,413,0.8787234042553191,40.11249493561742
1763619772346,1763619773346,530,509,0.960377358490566,51.20751807400089
1763619773346,1763619774346,488,576,1.180327868852459,39.31556561837821
1763619774346,1763619775346,490,430,0.8775510204081632,39.15580387882828
1763619775346,1763619776346,542,428,0.7896678966789668,47.777257805437735
1763619776346,1763619777346,505,463,0.9168316831683169,47.773667441067126
1763619777346,1763619778346,470,463,0.9851063829787234,44.28744625338363
1763619778346,1763619779346,545,462,0.8477064220183487,52.97758661984631
1763619779346,1763619780346,565,416,0.736283185840708,46.19539141219923
1763619780346,1763619781346,429,470,1.0955710955710956,43.62871841374146
1763619781346,1763619782346,469,468,0.997867803837953,44.29038930179433
1763619782346,1763619783346,445,464,1.0426966292134832,40.83459572122345
1763619783346,1763619784346,511,469,0.9178082191780822,43.66785429056659
1763619784346,1763619785346,577,574,0.9948006932409013,48.52670915058256
1763619785346,1763619786346,417,550,1.3189448441247003,45.67429201414282
1763619786346,1763619787346,413,472,1.1428571428571428,44.331307530620506
1763619787346,1763619788346,406,400,0.9852216748768473,50.11906489980429
1763619788346,1763619789346,419,399,0.9522673031026253,51.26967373856942
1763619789346,1763619790346,428,534,1.2476635514018692,40.06852540760225
1763619790346,1763619791346,502,497,0.9900398406374502,44.507881060480166
1763619791346,1763619792346,490,386,0.7877551020408163,52.780204762367156
1763619792346,1763619793346,566,399,0.7049469964664311,52.63234947680925
1763619793346,1763619794346,563,574,1.019538188277087,34.140229105269015
1763619794346,1763619795346,498,389,0.7811244979919679,31.62950242572381
1763619795346,1763619796346,423,409,0.966903073286052,39.09413112139674
1763619796346,1763619797346,417,574,1.3764988009592327,51.132896751788465
1763619797346,1763619798346,438,451,1.0296803652968036,44.97653309873447
1763619798346,1763619799346,516,443,0.8585271317829457,47.53178110291724
1763619799346,1763619800346,599,567,0.9465776293823038,44.62840108253938
1763619800346,1763619801346,591,476,0.805414551607445,46.45669850983162
1763619801346,1763619802346,474,456,0.9620253164556962,52.192213150514945
1763619802346,1763619803346,466,486,1.0429184549356223,44.352820977802764
1763619803346,1763619804346,468,386,0.8247863247863247,45.84414414502665
1763619804346,1763619805346,544,529,0.9724264705882353,43.99264478890895
1763619805346,1763619806346,593,531,0.8954468802698144,49.909033758376836
1763619806346,1763619807346,587,412,0.7018739352640545,49.94432756414916
1763619807346,1763619808346,571,475,0.8318739054290718,47.482802834421705
1763619808346,1763619809346,488,521,1.0676229508196722,50.642481310784255
1763619809346,1763619810346,540,380,0.7037037037037037,39.373763483875756
1763619810346,1763619811346,501,570,1.1377245508982037,49.01738111083467
1763619811346,1763619812346,526,434,0.8250950570342205,36.54014747608269
1763619812346,1763619813346,589,487,0.8268251273344652,47.18452467045567
1763619813346,1763619814346,592,536,0.9054054054054054,43.317719773345885
1763619814346,1763619815346,540,538,0.9962962962962963,39.088918053801045
1763619815346,1763619816346,432,428,0.9907407407407407,41.738984106297124
1763619816346,1763619817346,526,463,0.8802281368821293,42.9084132791588
1763619817346,1763619818346,432,576,1.3333333333333333,53.44967905753526
1763619818346,1763619819346,577,463,0.8024263431542461,39.632402397938876
1763619819346,1763619820346,599,455,0.7595993322203672,47.25218201161248
1763619820346,1763619821346,553,425,0.7685352622061483,49.792713127953185
1763619821346,1763619822346,527,574,1.0891840607210626,40.60323612708819
1763619822346,1763619823346,552,494,0.894927536231884,41.36813626109183
1763619823346,1763619824346,555,486,0.8756756756756757,47.07570831329141
1763619824346,1763619825346,503,390,0.7753479125248509,49.47351492447986
1763619825346,1763619826346,419,438,1.045346062052506,43.18104789384503
1763619826346,1763619827346,517,397,0.7678916827852998,44.0126422945636
1763619827346,1763619828346,575,505,0.8782608695652174,38.404143098792055
1763619828346,1763619829346,536,445,0.8302238805970149,43.60712977987144
1763619829346,1763619830346,430,563,1.3093023255813954,40.84946250213936
1763619830346,1763619831346,440,399,0.9068181818181819,46.065913642129814
1763619831346,1763619832346,502,385,0.7669322709163346,48.64525734944583
1763619832346,1763619833346,491,555,1.1303462321792261,47.00733137085928
1763619833346,1763619834346,514,437,0.8501945525291829,47.07928120903897
1763619834346,1763619835346,447,487,1.0894854586129754,40.80016587807423
1763619835346,1763619836346,514,452,0.8793774319066148,44.641532324729894
1763619836346,1763619837346,420,434,1.0333333333333334,37.68341212857259
1763619837346,1763619838346,439,470,1.070615034168565,44.6860878226455
1763619838346,1763619839346,578,432,0.7474048442906575,39.700452103477055
1763619839346,1763619840346,472,448,0.9491525423728814,40.71790889475015
1763619840346,1763619841346,413,516,1.2493946731234866,50.58969542046384
1763619841346,1763619842346,406,557,1.3719211822660098,53.030962567875235
1763619842346,1763619843346,503,394,0.7833001988071571,45.35866960979383
1763619843346,1763619844346,570,461,0.8087719298245614,47.07412846564898
1763619844346,1763619845346,512,497,0.970703125,45.697023801328356
1763619845346,1763619846346,492,417,0.8475609756097561,43.53647445612122
1763619846346,1763619847346,548,413,0.7536496350364964,52.53880581079692
1763619847346,1763619848346,453,489,1.0794701986754967,43.97136630127447
1763619848346,1763619849346,564,400,0.7092198581560284,38.20602516637304
1763619849346,1763619850346,485,380,0.7835051546391752,47.771522802633086
1763619850346,1763619851346,489,534,1.0920245398773005,39.13007533252176
1763619851346,1763619852346,583,416,0.7135506003430532,44.82679622994867
1763619852346,1763619853346,408,438,1.0735294117647058,43.37571469995078
1763619853346,1763619854346,539,480,0.8905380333951762,47.07314697945439
1763619854346,1763619855346,404,410,1.0148514851485149,43.270557878824114
1763619855346,1763619856346,429,387,0.9020979020979021,58.94172732880225
1763619856346,1763619857346,596,426,0.714765100671141,43.46133965525296
1763619857346,1763619858346,404,426,1.0544554455445545,41.94504320652404
1763619858346,1763619859346,510,381,0.7470588235294118,35.642562504905044
1763619859346,1763619860346,575,455,0.7913043478260869,42.45914753643288
1763619860346,1763619861346,494,542,1.097165991902834,42.45695975464357
1763619861346,1763619862346,539,564,1.0463821892393321,44.767179037518204
1763619862346,1763619863346,547,400,0.7312614259597806,46.15946796729155
1763619863346,1763619864346,563,497,0.8827708703374778,54.29319180784081
1763619864346,1763619865346,541,526,0.9722735674676525,33.464388365416035
1763619865346,1763619866346,500,430,0.86,44.26003691514004
1763619866346,1763619867346,539,384,0.712430426716141,49.57829949667064
1763619867346,1763619868346,402,441,1.0970149253731343,41.12418693144886
1763619868346,1763619869346,409,406,0.9926650366748166,47.3716368324601
1763619869346,1763619870346,577,382,0.6620450606585788,32.91576260529524
1763619870346,1763619871346,555,552,0.9945945945945946,51.507270826632016
1763619871346,1763619872346,515,546,1.0601941747572816,43.18581068679344
1763619872346,1763619873346,528,516,0.9772727272727273,43.8823391455928
1763619873346,1763619874346,552,417,0.7554347826086957,39.270363635910606
1763619874346,1763619875346,501,482,0.9620758483033932,39.58394940496134
1763619875346,1763619876346,588,412,0.7006802721088435,43.81853334790854
1763619876346,1763619877346,491,400,0.814663951120163,45.5305170468219
1763619877346,1763619878346,574,400,0.6968641114982579,50.32621227126874
1763619878346,1763619879346,515,387,0.7514563106796116,45.62843490288447
